arrestee_id,arrestee_incident_id,arrest_date,arrest_type_name,offense_name,arrestee_age_num,arrestee_sex_code,arrestee_race_desc,arrestee_location_name,victim_id,victim_type_name,victim_age_num,victim_sex_code,victim_race_desc,agency_id,agency_name,weapon_name,weapon_2,weapon_3,relationship  ,relationship_2,relationship_3
17596595,67220468,8/15/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,37,M,Black or African American,Highway/Road/Ally,68686821,Individual,50,M,White,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
17597034,67204516,7/4/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,68676117,Individual,33,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
17597035,67204516,7/4/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,68676117,Individual,33,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
17597036,67204516,7/4/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Residence/Home,68676117,Individual,33,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
17599376,67216058,9/4/12 0:00,On View,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Highway/Road/Ally,68687708,Individual,29,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Victim was Otherwise Known,0,0
17602647,67225121,9/12/12 0:00,On View,Murder and Nonnegligent Manslaughter,24,M,Black or African American,Residence/Home,68695007,Individual,21,F,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Relationship Unknown,0,0
17603146,67248248,8/30/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Residence/Home,68713110,Individual,19,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,Victim was Otherwise Known,0
17603147,67248248,9/7/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Residence/Home,68713110,Individual,19,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,Victim was Otherwise Known,0
17603164,67248301,8/28/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Ally,68713171,Individual,28,M,Black or African American,18747,Memphis Police Department,Knife/Cutting Instrument,0,0,Victim Was Acquaintance,0,0
17603700,67227250,9/21/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Residence/Home,68697189,Individual,74,F,White,18388,Chattanooga Police Department,Asphyxiation,0,0,Victim Was Acquaintance,0,0
17603780,67229335,11/30/12 0:00,Taken INTO Custody,Negligent Manslaughter,29,M,Black or African American,Highway/Road/Ally,68699240,Individual,22,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Relationship Unknown,0,0
17603780,67229335,11/30/12 0:00,Taken INTO Custody,Negligent Manslaughter,29,M,Black or African American,Highway/Road/Ally,68699241,Individual,19,F,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Relationship Unknown,0,0
17603781,67229335,12/3/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,21,M,Black or African American,Highway/Road/Ally,68699240,Individual,22,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Relationship Unknown,0,0
17603781,67229335,12/3/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,21,M,Black or African American,Highway/Road/Ally,68699241,Individual,19,F,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Relationship Unknown,0,0
17604296,67254523,8/30/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Parking Lot/Garage,68718270,Individual,32,F,Black or African American,18747,Memphis Police Department,Knife/Cutting Instrument,0,0,Victim Was Spouse,0,0
17604741,67230371,12/17/12 0:00,Taken INTO Custody,Negligent Manslaughter,27,M,Black or African American,Highway/Road/Ally,68700270,Individual,20,M,Black or African American,18388,Chattanooga Police Department,Firearm,0,0,Victim Was Acquaintance,0,0
17605960,67237553,10/9/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,34,M,Black or African American,Residence/Home,68705687,Individual,25,M,Black or African American,18388,Chattanooga Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
17606489,67266288,9/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68727684,Individual,21,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
17606489,67266288,9/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68728577,Individual,18,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
17606489,67266288,9/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68728578,Individual,24,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
17606489,67266288,9/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68728579,Individual,22,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
17606489,67266288,9/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68728580,Individual,21,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
17606489,67266288,9/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68728581,Individual,21,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
17611225,65200131,1/16/13 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,53,M,Black or African American,Field/Woods,68722402,Individual,49,F,White,18388,Chattanooga Police Department,Unknown,0,0,Relationship Unknown,0,0
17614601,65213957,12/28/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,46,M,White,Residence/Home,68733767,Individual,50,F,White,18388,Chattanooga Police Department,Unknown,0,0,Victim Was Boyfriend/Girlfriend,0,0
17620918,65238668,11/4/12 0:00,On View,Murder and Nonnegligent Manslaughter,30,M,White,Highway/Road/Ally,68755861,Law Enforcement Officer,32,M,White,18392,Soddy-Daisy Police Department,Shotgun,0,0,Victim Was Stranger,0,0
17620918,65238668,11/4/12 0:00,On View,Murder and Nonnegligent Manslaughter,30,M,White,Highway/Road/Ally,68755862,Individual,7,F,White,18392,Soddy-Daisy Police Department,Shotgun,0,0,Victim Was Acquaintance,Victim Was Stranger,0
17620918,65238668,11/4/12 0:00,On View,Murder and Nonnegligent Manslaughter,30,M,White,Highway/Road/Ally,68755863,Individual,18,M,White,18392,Soddy-Daisy Police Department,Shotgun,0,0,Victim Was Acquaintance,Victim Was Stranger,0
17625283,65248515,8/9/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,39,M,Black or African American,Residence/Home,68764540,Individual,65,M,White,18394,Red Bank Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
17625284,65248515,8/16/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,38,M,Black or African American,Residence/Home,68764540,Individual,65,M,White,18394,Red Bank Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
17631912,65265819,7/17/12 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,68778265,Individual,28,M,Black or African American,18408,Bolivar Police Department,Handgun,0,0,Relationship Unknown,0,0
17636343,65276490,7/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,54,M,White,Residence/Home,68787920,Individual,55,M,White,18415,Savannah Police Department,Blunt Object,0,0,Victim Was Acquaintance,0,0
17646341,65318124,3/19/12 0:00,On View,Murder and Nonnegligent Manslaughter,36,M,White,Residence/Home,68825128,Individual,34,M,White,18428,Henderson County Sheriff's Office,Handgun,0,0,Victim Was Acquaintance,0,0
17652990,65337423,8/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,21,M,Black or African American,Bar/Nightclub,68843063,Individual,41,M,Black or African American,18432,Henry County Sheriff's Office,Firearm,0,0,Relationship Unknown,0,0
17652991,65337423,9/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Bar/Nightclub,68843063,Individual,41,M,Black or African American,18432,Henry County Sheriff's Office,Firearm,0,0,Relationship Unknown,0,0
17652992,65337423,9/10/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Bar/Nightclub,68843063,Individual,41,M,Black or African American,18432,Henry County Sheriff's Office,Firearm,0,0,Relationship Unknown,0,0
17666077,65371567,10/3/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,53,M,White,Residence/Home,68870917,Individual,47,M,White,18449,Jefferson County Sheriff's Office,Unknown,0,0,Victim Was Acquaintance,0,0
17668188,65375745,10/16/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,M,Black or African American,Highway/Road/Ally,68874144,Individual,24,F,White,18449,Jefferson County Sheriff's Office,Firearm,0,0,Victim Was Boyfriend/Girlfriend,0,0
17668270,65376838,12/2/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,52,M,White,Residence/Home,68875231,Individual,78,M,White,18449,Jefferson County Sheriff's Office,Knife/Cutting Instrument,0,0,Victim Was Stepchild,0,0
17671560,65384231,1/9/13 0:00,On View,Murder and Nonnegligent Manslaughter,56,M,White,Hotel/Motel/Etc.,68882534,Individual,72,M,White,18451,White Pine Police Department,Fire/Incendiary Device,Personal Weapons,0,Victim Was Acquaintance,0,0
17672728,65387451,2/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,38,M,White,Residence/Home,68884703,Individual,36,M,White,18456,Johnson County Sheriff's Office,Firearm,Knife/Cutting Instrument,0,Relationship Unknown,0,0
17672728,65387451,2/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,38,M,White,Residence/Home,68884704,Individual,23,F,White,18456,Johnson County Sheriff's Office,Firearm,Knife/Cutting Instrument,0,Relationship Unknown,0,0
17672728,65387451,2/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,38,M,White,Residence/Home,68884705,Individual,,M,White,18456,Johnson County Sheriff's Office,Firearm,Knife/Cutting Instrument,0,Relationship Unknown,0,0
17672729,65387451,2/7/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,60,M,White,Residence/Home,68884703,Individual,36,M,White,18456,Johnson County Sheriff's Office,Firearm,Knife/Cutting Instrument,0,Relationship Unknown,0,0
17672729,65387451,2/7/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,60,M,White,Residence/Home,68884704,Individual,23,F,White,18456,Johnson County Sheriff's Office,Firearm,Knife/Cutting Instrument,0,Relationship Unknown,0,0
17672729,65387451,2/7/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,60,M,White,Residence/Home,68884705,Individual,,M,White,18456,Johnson County Sheriff's Office,Firearm,Knife/Cutting Instrument,0,Relationship Unknown,0,0
17679299,65414182,4/8/12 0:00,On View,Murder and Nonnegligent Manslaughter,28,M,White,Construction Site,68905869,Individual,25,F,White,18458,Knox County Sheriff's Office,Asphyxiation,0,0,Victim Was Boyfriend/Girlfriend,0,0
17679299,65414182,4/8/12 0:00,On View,Murder and Nonnegligent Manslaughter,28,M,White,Construction Site,68905870,Individual,3,F,White,18458,Knox County Sheriff's Office,Asphyxiation,0,0,Victim Was Child,0,0
17680502,65423768,5/21/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,51,M,White,Residence/Home,68913387,Individual,39,F,White,18458,Knox County Sheriff's Office,Handgun,0,0,Victim Was Spouse,0,0
17680502,65423768,5/21/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,51,M,White,Residence/Home,68913388,Individual,39,F,White,18458,Knox County Sheriff's Office,Handgun,0,0,Victim Was In-law,0,0
17680502,65423768,5/21/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,51,M,White,Residence/Home,68913389,Individual,24,F,White,18458,Knox County Sheriff's Office,Handgun,0,0,Victim was Otherwise Known,0,0
17682554,65431018,6/18/12 0:00,On View,Murder and Nonnegligent Manslaughter,31,M,White,Residence/Home,68918724,Individual,28,F,White,18458,Knox County Sheriff's Office,Handgun,0,0,Victim Was Spouse,0,0
17719262,65525471,3/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,38,M,White,Residence/Home,68998455,Individual,47,F,White,18459,Knoxville Police Department,Asphyxiation,0,0,Victim Was Acquaintance,0,0
17719282,65526477,4/4/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Ally,68999434,Individual,28,M,Black or African American,18459,Knoxville Police Department,Handgun,0,0,Relationship Unknown,0,0
17719283,65526477,4/5/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Ally,68999434,Individual,28,M,Black or African American,18459,Knoxville Police Department,Handgun,0,0,Relationship Unknown,0,0
17723588,65547978,6/3/12 0:00,On View,Murder and Nonnegligent Manslaughter,31,M,Black or African American,Residence/Home,69020045,Individual,25,M,Black or African American,18459,Knoxville Police Department,Firearm,0,0,Victim was Otherwise Known,0,0
17725857,65559447,7/4/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Field/Woods,69031681,Individual,19,M,Black or African American,18459,Knoxville Police Department,Firearm,0,0,Relationship Unknown,Victim Was Acquaintance,0
17728076,65571862,9/15/12 0:00,On View,Murder and Nonnegligent Manslaughter,49,M,Black or African American,Parking Lot/Garage,69042346,Individual,60,M,Black or African American,18459,Knoxville Police Department,Personal Weapons,0,0,Victim Was Friend,0,0
17730257,65583273,12/24/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Residence/Home,69052051,Individual,32,M,Black or African American,18459,Knoxville Police Department,Handgun,0,0,Victim Was Acquaintance,Victim Was Stranger,0
17730306,65585126,9/14/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,F,Black or African American,Bar/Nightclub,69053116,Individual,34,M,Black or African American,18459,Knoxville Police Department,Handgun,0,0,Relationship Unknown,0,0
17731226,65585126,11/15/13 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,Black or African American,Bar/Nightclub,69053116,Individual,34,M,Black or African American,18459,Knoxville Police Department,Handgun,0,0,Relationship Unknown,0,0
17989421,65362585,8/17/12 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,70024168,Individual,61,M,White,18582,Polk County Sheriff's Office,Handgun,0,0,Victim Was Neighbor,0,0
17989421,65362585,8/17/12 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,70024169,Individual,59,F,White,18582,Polk County Sheriff's Office,Handgun,0,0,Victim Was Neighbor,0,0
17989421,65362585,8/17/12 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,70024170,Individual,40,M,White,18582,Polk County Sheriff's Office,Handgun,0,0,Victim Was Neighbor,0,0
18003627,65413833,2/6/13 0:00,Taken INTO Custody,Negligent Manslaughter,26,M,White,Residence/Home,70069099,Individual,,M,White,18594,Rhea County Sheriff's Office,Personal Weapons,0,0,Victim Was Child,0,0
18003628,65413833,2/6/13 0:00,Taken INTO Custody,Negligent Manslaughter,26,F,White,Residence/Home,70069099,Individual,,M,White,18594,Rhea County Sheriff's Office,Personal Weapons,0,0,Victim Was Child,0,0
18011596,65434017,4/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,43,F,White,Residence/Home,70086328,Individual,63,M,White,18601,Kingston Police Department,Handgun,0,0,Victim Was Boyfriend/Girlfriend,0,0
18018193,65450821,3/24/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,62,M,Black or African American,Residence/Home,70100177,Individual,68,M,Black or African American,18608,Springfield Police Department,Firearm,0,0,Victim Was Sibling,0,0
18019229,65452853,5/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,70102258,Individual,20,M,Black or African American,18608,Springfield Police Department,Firearm,0,0,Victim was Otherwise Known,0,0
18035967,65502116,8/5/13 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,42,M,Black or African American,Residence/Home,70147613,Individual,46,M,Black or African American,18614,Murfreesboro Police Department,Asphyxiation,0,0,Victim was Otherwise Known,0,0
18055033,65571542,7/14/12 0:00,On View,Murder and Nonnegligent Manslaughter,36,F,White,Residence/Home,70214359,Individual,38,M,White,18615,Smyrna Police Department,Handgun,0,0,Victim Was Boyfriend/Girlfriend,Victim Was Child of Boyfriend or Girlfriend,0
18059483,65594285,5/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,White,Government/Public Building,70236221,Individual,58,M,White,18621,Scott County Sheriff's Office,Shotgun,0,0,Victim was Otherwise Known,0,0
18063848,65601700,3/21/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,44,M,White,Residence/Home,70241843,Individual,21,M,White,18623,Winfield Police Department,Handgun,0,0,Victim was Otherwise Known,0,0
18089402,65669244,10/18/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Lake/Waterway,70341653,Individual,31,F,Black or African American,18633,Shelby County Sheriff's Office,Personal Weapons,0,0,Victim Was Spouse,0,0
18112903,65744775,1/23/13 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,41,F,White,Residence/Home,70408799,Individual,16,F,White,18668,Cumberland City Police Department,Other,0,0,Victim Was Child,0,0
18453617,67283372,9/19/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,30,M,Black or African American,Highway/Road/Ally,71732460,Individual,34,F,Black or African American,18747,Memphis Police Department,Firearm,0,0,Victim Was Boyfriend/Girlfriend,0,0
18458094,67305159,9/22/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Highway/Road/Ally,71750252,Individual,19,M,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Acquaintance,0,0
18459165,67309590,9/25/12 0:00,On View,Murder and Nonnegligent Manslaughter,23,F,Black or African American,Residence/Home,71754415,Individual,22,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Friend,0,0
18464592,67334731,10/19/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,71776412,Individual,50,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
18464675,67336949,10/9/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,"Asian, Native Hawaiian, or Other Pacific Islander",Residence/Home,71778551,Individual,51,F,"Asian, Native Hawaiian, or Other Pacific Islander",18747,Memphis Police Department,Personal Weapons,0,0,Victim Was Parent,0,0
18465794,67343429,10/23/12 0:00,On View,Murder and Nonnegligent Manslaughter,46,M,White,Residence/Home,71783795,Individual,52,M,White,18747,Memphis Police Department,Personal Weapons,0,0,Victim was Employee,0,0
18467946,67351069,10/14/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Residence/Home,71791067,Individual,70,M,White,18747,Memphis Police Department,Handgun,0,0,Victim Was Stranger,0,0
18470283,67365109,10/21/12 0:00,Summoned / Cited,Murder and Nonnegligent Manslaughter,36,M,Black or African American,Residence/Home,71803569,Individual,21,M,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Acquaintance,0,0
18470284,67365109,10/21/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,71803569,Individual,21,M,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Acquaintance,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Bar/Nightclub,71805738,Individual,19,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Bar/Nightclub,71805739,Individual,19,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Bar/Nightclub,71805740,Individual,20,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Bar/Nightclub,71805741,Individual,20,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Parking Lot/Garage,71805738,Individual,19,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Parking Lot/Garage,71805739,Individual,19,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Parking Lot/Garage,71805740,Individual,20,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18471322,67367367,10/25/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Parking Lot/Garage,71805741,Individual,20,M,Black or African American,18747,Memphis Police Department,Other,0,0,Relationship Unknown,0,0
18472396,67371757,11/2/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,27,M,Black or African American,Residence/Home,71809726,Individual,28,M,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
18472396,67371757,11/2/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,27,M,Black or African American,Residence/Home,71809727,Individual,34,M,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
18472396,67371757,11/2/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,27,M,Black or African American,Residence/Home,71809728,Individual,65,F,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
18473502,67377110,11/1/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Highway/Road/Ally,71813847,Individual,29,F,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18473502,67377110,11/1/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Highway/Road/Ally,71813848,Individual,30,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18473534,67378182,10/26/12 0:00,On View,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Ally,71814879,Individual,30,F,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Spouse,0,0
18475662,67386990,10/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Highway/Road/Ally,71823232,Individual,26,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18475662,67386990,10/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Highway/Road/Ally,71823233,Individual,24,F,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18475662,67386990,10/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Residence/Home,71823232,Individual,26,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18475662,67386990,10/31/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Residence/Home,71823233,Individual,24,F,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18477958,67402152,11/8/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,71835829,Individual,16,M,Black or African American,18747,Memphis Police Department,Firearm,0,0,Relationship Unknown,0,0
18484371,67434692,12/1/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Highway/Road/Ally,71864009,Individual,50,M,Unknown,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
18487627,67449832,12/3/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,71877699,Individual,38,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Stranger,0,0
18487691,67452986,12/1/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Parking Lot/Garage,71879830,Individual,21,F,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
18487691,67452986,12/1/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Parking Lot/Garage,71879831,Individual,23,M,Black or African American,18747,Memphis Police Department,Other,0,0,Victim Was Stranger,0,0
18487693,67452990,12/1/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,35,M,Black or African American,Residence/Home,71879836,Individual,25,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Friend,0,0
18489801,67461657,12/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Other/Unknown,71887967,Individual,19,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18489801,67461657,12/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Other/Unknown,71887968,Individual,19,M,White,18747,Memphis Police Department,Handgun,0,0,Victim Was Acquaintance,0,0
18489801,67461657,12/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Residence/Home,71887967,Individual,19,M,Black or African American,18747,Memphis Police Department,Firearm,0,0,Victim Was Acquaintance,0,0
18489801,67461657,12/6/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Residence/Home,71887968,Individual,19,M,White,18747,Memphis Police Department,Firearm,0,0,Victim Was Acquaintance,0,0
18490927,67468115,12/8/12 0:00,On View,Murder and Nonnegligent Manslaughter,49,F,White,Hotel/Motel/Etc.,71893274,Individual,39,M,White,18747,Memphis Police Department,Handgun,0,0,Victim Was Spouse,0,0
18490927,67468115,12/8/12 0:00,On View,Murder and Nonnegligent Manslaughter,49,F,White,Other/Unknown,71893274,Individual,39,M,White,18747,Memphis Police Department,Handgun,Rifle,0,Victim Was Spouse,0,0
18491963,67471435,12/14/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,F,Black or African American,Parking Lot/Garage,71896449,Individual,21,M,Black or African American,18747,Memphis Police Department,Handgun,0,0,Relationship Unknown,0,0
18493930,67480160,12/14/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,71904799,Law Enforcement Officer,32,F,Black or African American,18747,Memphis Police Department,Handgun,0,0,Victim Was Stranger,0,0
18493930,67480160,12/14/12 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,71904800,Law Enforcement Officer,32,M,White,18747,Memphis Police Department,Handgun,0,0,Victim Was Stranger,0,0
18493941,67481182,6/4/13 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,54,M,White,Residence/Home,71904890,Individual,68,M,White,18747,Memphis Police Department,Knife/Cutting Instrument,0,0,Victim Was Acquaintance,0,0
