arrestee_id,arrestee_incident_id,arrest_date,arrest_type_name,offense_name,arrestee_age_num,arrestee_sex_code,arrestee_race_desc,arrestee_location_name,victim_id,victim_type_name,victim_age_num,victim_sex_code,victim_race_desc,agency_id,agency_name,weapon_name
26854610,91871972,5/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Residence/Home,100470232,Individual,19,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
26854610,91871972,5/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Residence/Home,100470232,Individual,19,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28764485,97655768,5/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,White,Convenience Store,107020681,Individual,58,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28764485,97655768,5/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,White,Convenience Store,107020681,Individual,58,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28764485,97655768,5/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,White,Convenience Store,107020681,Individual,58,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27648757,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648757,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648757,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648760,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648760,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648760,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648763,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,16,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648763,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,16,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
27648763,94447037,10/24/17 0:00,On View,Murder and Nonnegligent Manslaughter,16,M,White,Highway/Road/Alley/Street/Sidewalk,103370449,Individual,19,M,White,18458,KNOX CO SO KNOXVILLE,Handgun
28771456,97667825,9/9/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,107034807,Individual,36,M,Black or African American,18459,KNOXVILLE PD,Handgun
28771456,97667825,9/9/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,107034807,Individual,36,M,Black or African American,18459,KNOXVILLE PD,Handgun
28771456,97667825,9/9/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,107034807,Individual,36,M,Black or African American,18459,KNOXVILLE PD,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530676,Individual,21,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530676,Individual,21,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530676,Individual,21,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530680,Individual,30,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530680,Individual,30,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530680,Individual,30,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530684,Individual,25,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530684,Individual,25,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530684,Individual,25,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530660,Individual,43,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530660,Individual,43,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530660,Individual,43,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530667,Individual,43,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530667,Individual,43,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530667,Individual,43,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530673,Individual,46,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530673,Individual,46,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530673,Individual,46,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530679,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530679,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27995172,95472756,12/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Residence/Home,104530679,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28496980,96899285,11/29/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,40,M,Black or African American,Residence/Home,106161247,Individual,39,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28496980,96899285,11/29/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,40,M,Black or African American,Residence/Home,106161247,Individual,39,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28496980,96899285,11/29/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,40,M,Black or African American,Residence/Home,106161247,Individual,39,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28496979,96899285,11/27/17 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,106161247,Individual,39,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28496979,96899285,11/27/17 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,106161247,Individual,39,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28496979,96899285,11/27/17 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,106161247,Individual,39,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27952327,95335786,6/1/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,104377736,Individual,24,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27952327,95335786,6/1/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,104377736,Individual,24,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27952327,95335786,6/1/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,104377736,Individual,24,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27952327,95335786,6/1/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,104377740,Individual,23,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27952327,95335786,6/1/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,104377740,Individual,23,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27952327,95335786,6/1/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,104377740,Individual,23,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27947045,95319937,4/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,46,M,Black or African American,Residence/Home,104359702,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27947045,95319937,4/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,46,M,Black or African American,Residence/Home,104359702,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27947045,95319937,4/10/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,46,M,Black or African American,Residence/Home,104359702,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27205226,92949987,2/19/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,White,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205226,92949987,2/19/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,White,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205226,92949987,2/19/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,White,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205228,92949987,2/19/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,31,M,White,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205228,92949987,2/19/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,31,M,White,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205228,92949987,2/19/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,31,M,White,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205229,92949987,2/23/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,F,Black or African American,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205229,92949987,2/23/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,F,Black or African American,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
27205229,92949987,2/23/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,F,Black or African American,Residence/Home,101692750,Individual,64,M,White,18493,LOUDON CO SO LOUDON,Handgun
28213780,96096989,11/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244192,Individual,32,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213780,96096989,11/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244192,Individual,32,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213780,96096989,11/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244192,Individual,32,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213779,96096989,11/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244192,Individual,32,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213779,96096989,11/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244192,Individual,32,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213779,96096989,11/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244192,Individual,32,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213780,96096989,11/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244191,Individual,32,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213780,96096989,11/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244191,Individual,32,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213780,96096989,11/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244191,Individual,32,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213779,96096989,11/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244191,Individual,32,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213779,96096989,11/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244191,Individual,32,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
28213779,96096989,11/3/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Restaurant,105244191,Individual,32,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
26016551,89376338,2/7/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,36,M,White,Residence/Home,97627242,Individual,31,M,White,18428,HENDERSON CO SO LEXINGTON,Rifle
26016551,89376338,2/7/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,36,M,White,Residence/Home,97627242,Individual,31,M,White,18428,HENDERSON CO SO LEXINGTON,Rifle
26016551,89376338,2/7/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,36,M,White,Residence/Home,97627242,Individual,31,M,White,18428,HENDERSON CO SO LEXINGTON,Rifle
28178302,95985491,1/31/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Air/Bus/Train Terminal,105118317,Individual,20,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28178302,95985491,1/31/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Air/Bus/Train Terminal,105118317,Individual,20,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28178302,95985491,1/31/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Air/Bus/Train Terminal,105118317,Individual,20,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
26656385,91266013,4/13/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,99780771,Individual,27,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26656385,91266013,4/13/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,99780771,Individual,27,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26656385,91266013,4/13/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,99780771,Individual,27,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26656385,91266013,4/13/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,99780772,Individual,20,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26656385,91266013,4/13/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,99780772,Individual,20,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26656385,91266013,4/13/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,29,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,99780772,Individual,20,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26655407,91260748,4/17/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Hotel/Motel/Etc.,99774719,Individual,44,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26655407,91260748,4/17/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Hotel/Motel/Etc.,99774719,Individual,44,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26655407,91260748,4/17/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Hotel/Motel/Etc.,99774719,Individual,44,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26655406,91260748,3/11/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Hotel/Motel/Etc.,99774719,Individual,44,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26655406,91260748,3/11/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Hotel/Motel/Etc.,99774719,Individual,44,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26655406,91260748,3/11/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Hotel/Motel/Etc.,99774719,Individual,44,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
26680982,91326705,1/27/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,99849728,Individual,40,F,White,18424,CHURCH HILL PD,Handgun
26680982,91326705,1/27/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,99849728,Individual,40,F,White,18424,CHURCH HILL PD,Handgun
26680982,91326705,1/27/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,99849728,Individual,40,F,White,18424,CHURCH HILL PD,Handgun
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125213779,Individual,44,F,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125213779,Individual,44,F,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125213779,Individual,44,F,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125209960,Individual,33,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125209960,Individual,33,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125209960,Individual,33,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125213778,Individual,58,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125213778,Individual,58,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
34121988,113563333,12/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,48,M,White,Highway/Road/Alley/Street/Sidewalk,125213778,Individual,58,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument
33272388,111498209,6/13/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,27,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,122909410,Individual,21,M,White,18555,CLARKSVILLE PD,Handgun
33272388,111498209,6/13/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,27,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,122909410,Individual,21,M,White,18555,CLARKSVILLE PD,Handgun
33272388,111498209,6/13/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,27,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,122909410,Individual,21,M,White,18555,CLARKSVILLE PD,Handgun
32182510,107895278,5/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Parking/Drop Lot/Garage,118790856,Individual,16,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
32182510,107895278,5/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Parking/Drop Lot/Garage,118790856,Individual,16,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
32182510,107895278,5/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Parking/Drop Lot/Garage,118790856,Individual,16,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
32130658,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644043,Individual,69,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130658,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644043,Individual,69,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130658,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644043,Individual,69,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
30232063,101726804,9/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,37,M,Black or African American,Residence/Home,111625143,Individual,6,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Blunt Object
30232063,101726804,9/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,37,M,Black or African American,Residence/Home,111625143,Individual,6,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Blunt Object
30232063,101726804,9/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,37,M,Black or African American,Residence/Home,111625143,Individual,6,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Blunt Object
32130657,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644043,Individual,69,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130657,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644043,Individual,69,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130657,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644043,Individual,69,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130658,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644044,Individual,58,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130658,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644044,Individual,58,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130658,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644044,Individual,58,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130657,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644044,Individual,58,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130657,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644044,Individual,58,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
32130657,107774319,7/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,118644044,Individual,58,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
